scorer,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000
bodyparts,nose,nose,nose,head,head,head,neck,neck,neck,body,body,body,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
149,240.6239471,159.7029266,1,234.5125122,146.4897614,0.99999994,226.9776764,130.3998108,1,211.603775,110.7381973,1,186.3871918,93.00007629,1
150,243.9471588,164.491333,1,237.6369629,152.0450745,0.999999881,230.8289185,136.4972992,1,216.1924438,114.5739899,1,190.5332794,95.53468323,1
151,246.5116119,171.8712769,1,240.692276,157.9232483,1,233.9943237,144.4059296,1,218.6724396,120.0937729,1,196.1381378,98.00226593,1
152,248.4648438,176.9951477,1,242.1620331,163.342514,1,237.7309265,149.5547791,1,222.5267944,126.3788223,1,201.468811,101.8012543,1
153,250.7213135,181.196106,1,245.2620392,167.7974854,1,239.8848724,153.8590088,1,225.4174194,131.0923004,1,203.6059418,105.2544098,1
154,251.3689575,187.0830841,0.999999881,246.9338989,173.9445648,1,240.0009766,159.65625,1,226.5163879,133.1059875,1,204.6191711,107.7446747,1
155,249.6764832,191.2523499,1,246.6309509,177.7005615,1,243.1109619,162.9898071,1,227.9931946,135.2419128,1,204.6876984,108.3825989,1
156,247.0471802,195.3968048,1,245.1378937,181.1803741,1,241.9266205,167.1665649,1,230.1066589,138.3574677,1,205.8525543,109.1468735,1
157,246.7739105,197.6278687,1,244.2668457,183.8388367,1,240.8465881,169.7361908,1,231.2185516,140.9605408,1,208.6308441,109.4794769,1
158,245.7886963,199.5111542,1,244.0762024,185.0520935,1,241.1394196,170.5691833,1,231.978363,141.2688751,1,210.4026947,110.1235657,1
159,245.4780273,200.3889923,1,243.7398376,185.6016235,1,241.793869,172.6264648,1,232.8732605,141.2020569,1,211.4191589,110.7022552,1
160,245.9091034,203.2890472,1,245.0323029,187.1866302,1,241.0931396,171.816803,1,233.1783142,141.2239838,1,211.9910431,110.7060242,1
161,244.5315704,200.8170776,1,244.38591,186.9813385,1,240.6100464,171.7435608,1,233.2147675,140.9434204,1,211.7528992,110.5441284,1
162,244.6228027,200.1120911,1,242.7799835,184.9005737,1,240.9898224,171.9552155,1,232.6796112,140.186554,1,211.4637909,109.7454071,1
163,244.9254761,202.1080933,1,242.6917267,184.9317627,1,239.9644165,171.2888336,1,232.8401184,139.6819305,1,211.5381927,109.3757935,1
164,243.4762878,197.441803,1,241.6155548,183.2841949,1,239.6811371,169.944931,1,232.9479065,137.7057037,1,211.3255463,109.1923447,1
165,241.6509247,195.8377228,1,239.9435272,181.5045319,1,239.7745972,167.7168732,1,232.4333496,136.1629791,1,211.9394226,107.1243439,1
166,238.1800537,195.5841522,1,239.1861267,181.1730652,1,238.9766998,167.2109375,1,232.1004639,135.1576233,1,211.6608124,106.5290451,1
167,237.574646,194.5392456,1,237.343277,180.4658051,1,237.9946747,166.8390656,1,231.6327667,133.8673859,1,210.4797363,105.7635574,1
168,239.7874451,191.0912781,0.99999994,238.099884,177.0972748,1,236.5502625,162.973114,1,230.6014404,132.0367889,1,209.7266846,105.826416,1
169,243.3185577,179.4328156,1,238.166214,167.8048553,1,235.3126831,153.3235474,1,229.4608612,129.6025085,1,207.4588928,105.5090027,1
170,247.6436615,163.5190582,1,240.7934875,155.1519012,1,233.7855225,144.8993073,1,223.5846558,126.3168411,1,205.4620209,105.1384735,1
171,252.8382874,149.1650696,1,244.7424164,143.0115356,1,234.6774445,135.7146606,1,219.3289795,121.9210129,1,203.2877808,104.647789,1
172,255.8502197,140.7147522,1,247.3941803,134.7592316,1,234.181015,129.3416901,1,217.6128998,117.6768646,1,203.7805939,104.9129333,1
173,263.0298157,134.354126,1,250.9719696,128.9704437,1,239.0933838,124.2649918,1,220.4546967,114.8627777,1,202.3295593,104.2924194,1
174,272.9145508,131.43927,1,262.6888123,127.3043213,1,246.8444366,121.5081711,1,227.2880096,112.2493896,1,203.7692108,103.1157684,1
175,284.7409058,131.8204651,1,274.1667175,126.8120804,1,257.3390503,119.9645004,1,234.9298248,112.5226364,1,205.1872559,104.3836441,1
176,298.001709,132.012619,1,286.4030457,127.5825806,1,270.7679749,119.8430405,0.999999881,243.1771698,113.3209763,1,208.3718872,105.8108444,1
177,312.7858582,133.4997711,1,301.2012939,128.5823364,1,284.7446899,120.7861099,0.999999881,256.8171692,114.0561752,1,220.5090179,106.3392334,1
178,327.7662048,135.9013367,1,316.9663391,130.3438416,1,300.0494995,124.7357101,1,271.0532227,114.5947571,1,234.4521484,107.6973419,1
179,338.8636169,136.8360901,1,328.6295776,131.4673615,1,312.0357361,124.5533218,0.999999881,283.1610413,114.8714142,1,245.9651642,109.7243423,1
180,350.4763489,140.0265198,1,341.1438599,132.7208099,1,323.8467407,125.7905731,0.999999881,294.3148804,117.0562439,1,255.1429443,109.7114105,1
181,363.1517029,143.5822601,1,353.2147827,136.8138275,1,337.2345276,130.181366,1,307.3788452,119.6063843,1,268.1531677,110.8197784,1
182,375.3066406,147.9879303,1,363.7752991,141.084198,1,349.1453247,132.9295502,0.99999994,318.6400757,121.0625763,1,280.979248,113.5579681,1
183,388.6376953,149.7478333,1,377.6272888,142.3208618,1,360.6300659,133.7240448,1,328.187439,122.316124,1,291.2381897,115.4713669,1
184,398.0573425,150.2648926,1,389.115509,143.1947479,1,372.428833,134.0061493,0.999999881,338.9289551,124.212616,1,304.7696533,116.8722305,1
185,412.4400635,149.1904755,1,402.5446167,143.0953369,1,386.3325806,135.5966644,0.99999994,354.7621155,125.9195328,1,318.1108093,117.8231354,1
186,423.0332336,147.6358337,1,412.4528198,143.1088715,1,396.8273315,135.6854553,1,368.3678589,127.1891403,1,330.6774597,119.0999603,1
187,433.4762573,148.5150452,1,423.1839294,141.7714996,1,406.0019226,134.1169739,1,376.4560242,125.2235413,1,340.5397644,118.9103622,1
188,443.6311035,149.3847656,1,432.3817444,143.5437622,1,417.8210754,135.8557281,1,388.0839233,125.900238,1,349.7666931,119.7376709,1
189,452.8088074,153.4339905,1,442.9031372,146.521637,1,427.7434692,139.8446655,1,398.5889587,127.9171371,1,360.0783081,120.3452606,1
190,461.7720642,158.0990448,0.99999994,454.2549438,150.2137756,1,439.3480225,142.1760712,0.99999994,408.0151978,130.2553711,1,370.7955322,122.2267303,1
191,471.9367371,162.9196167,1,462.4967041,155.5684967,1,449.3725281,145.5926056,1,419.2583313,133.2345886,1,382.4601746,125.0691986,1
192,481.6322632,168.3202362,1,473.4510193,160.8429565,1,460.0492249,150.1717834,1,431.0407715,137.7712402,1,394.8865967,127.5220947,1
193,487.215271,173.4219055,1,480.501709,165.8807678,1,468.0619507,155.2291107,1,440.7867432,140.9789581,1,405.3458252,127.3482971,1
194,492.830658,179.778656,1,484.8367004,170.2561493,1,473.8661499,160.6651154,1,449.9864502,145.0313721,1,413.6745605,127.7637711,1
195,499.3538818,187.6328888,1,492.3508911,176.7355499,1,481.7932739,166.0701447,1,457.3684692,146.5943604,1,424.3111267,129.2431488,1
196,503.4790039,194.608139,1,497.3675537,183.8082886,1,488.4949646,171.6510162,1,465.5982971,151.9489594,1,432.4378967,131.5623016,1
197,508.0381775,200.459259,1,505.0688782,190.0290527,1,496.5361633,177.7910156,1,475.9367676,157.6857452,1,444.1092224,135.7726135,1
198,513.9366455,210.2538757,1,510.8985596,199.9446259,1,502.7084656,186.122345,1,483.643219,165.6016998,1,452.5969543,140.3658905,1
199,518.3270264,219.8217163,1,515.3105469,207.9922028,1,508.0690613,195.483963,1,489.1809082,173.3532867,1,460.883667,144.1240234,1
200,519.9228516,228.8450928,1,516.710022,217.759964,1,509.524231,204.4643555,1,496.9147339,181.3261871,1,472.4374084,148.8222656,1
201,520.2596436,241.0503082,1,518.4101563,228.9290771,1,513.7612305,214.1413727,1,501.9693298,189.0057526,1,480.477356,155.3551941,1
202,521.8872681,247.4833069,1,520.2375488,236.4385376,1,515.1015625,220.5712128,1,506.5838013,195.6299438,1,488.5343628,162.3774414,1
203,521.3806763,252.9107513,1,521.3364258,242.1459198,1,516.8015747,227.562973,1,510.7785339,200.4046021,1,492.1817017,168.4359436,1
204,519.5554199,259.2613525,1,519.6986694,248.971405,1,517.7376099,235.2827606,1,512.2842407,206.8045044,1,494.5964355,174.8465424,1
205,513.7393799,267.1105347,1,517.9854736,255.9781952,1,516.7467041,243.3799896,1,514.7103271,213.1465607,1,498.7214355,181.53479,1
206,505.5686646,277.8977356,1,510.9671936,265.7171936,1,512.4153442,251.8254395,1,513.6981201,222.9846649,1,506.2720642,189.2320404,1
207,500.6239319,291.9823303,1,504.5566711,280.7051392,1,507.1112671,267.4689636,0.99999994,515.312561,234.7936249,1,511.4507141,198.557373,1
208,497.9757996,305.4117432,1,501.6721497,293.7541809,1,503.9603882,280.9815063,0.999999881,514.2289429,249.0840607,1,515.4058838,213.1412201,1
209,495.4194336,319.4117126,1,500.2622681,307.4160156,1,502.8476563,295.2947693,1,511.8636169,263.2901611,1,515.9029541,228.6399536,1
210,495.6552429,334.0740356,1,500.5178528,321.0924988,1,500.5880737,309.440918,1,510.5985718,277.8908081,1,515.6108398,242.3245239,1
211,497.2628479,344.9093628,1,501.7375488,334.7001648,1,501.28302,321.5478516,1,509.6967468,288.2424927,1,512.0570679,251.8618927,1
212,498.1192627,353.7062988,1,501.344574,342.8454285,1,501.6454163,330.5823364,1,507.5719299,296.5768127,1,511.1942444,261.1157227,1
213,501.464386,361.423584,1,503.7745667,351.5522461,1,503.1576843,339.3628235,1,509.0153503,302.9105225,1,508.2232056,269.5896606,1
214,503.665741,367.4046021,1,505.2423401,355.4701233,1,504.3152466,342.004303,1,509.9393616,307.7558289,1,509.5840454,272.9695435,1
215,504.5904236,373.5371399,1,507.58078,361.8716125,1,506.4195557,347.3970642,0.999999881,509.7048035,313.0257568,1,509.9595642,278.3373413,1
216,506.6739197,378.4463196,1,509.0672913,365.723938,1,507.6377869,352.1254578,1,511.6129761,320.131958,1,509.3526917,286.4195557,1
217,508.9611206,383.1219788,1,511.8513184,371.0960388,1,510.8074036,358.0884399,1,513.017395,325.7854004,1,510.0981445,292.9920959,1
218,513.6771851,385.7819824,1,514.5098267,373.7483215,1,512.4581909,361.2179871,1,512.9527588,328.1487732,1,509.4615173,295.7940369,1
219,519.5125122,386.0043945,1,517.4862671,374.881073,1,513.1929932,362.5492249,1,512.1918335,329.7311707,1,509.1228638,297.2176208,1
220,524.1040039,385.9886475,1,521.3565674,375.5355225,1,515.9349365,362.4064331,1,513.0869141,330.933075,1,509.0372009,299.394989,1
221,529.5653687,385.2261658,1,525.3594971,376.2586975,1,519.204895,363.4656372,1,512.8370361,333.993103,1,511.228363,301.2340393,1
222,536.947998,383.9621277,1,532.3510742,374.9000854,1,523.4338989,363.940155,1,514.6618652,335.7099915,1,515.0133057,299.9628296,1
223,540.2262573,386.3250732,1,535.1380615,376.505249,1,527.5505371,363.6489563,1,518.555481,336.1377869,1,517.2258911,302.0174561,1
224,541.9854126,389.2337036,1,537.5274048,379.4538269,1,529.9188232,366.3848267,1,522.1150513,338.743042,1,518.9732056,302.6847534,1
225,544.1832275,391.2663879,1,539.8643799,382.6499939,0.99999994,532.5576782,370.5795593,1,522.5664063,339.903717,1,519.1317139,303.8934326,1
226,547.515686,390.6632996,1,542.0174561,382.959259,1,534.0080566,371.6239624,1,523.5704346,340.4377136,1,519.237915,305.0885925,1
227,551.7889404,389.3829346,1,545.6743164,382.6114197,1,536.5992432,372.4282532,1,524.8817139,340.7623901,1,518.710144,305.5042419,1
228,552.5147705,390.3926086,1,547.9428711,383.4329224,1,539.4373169,372.8083191,1,526.4209595,341.706665,1,518.8890381,306.133606,1
229,553.3555908,391.889801,1,549.2598267,384.5128174,1,540.4755859,372.9181519,1,527.8834229,343.4053955,1,518.8948364,307.8510132,1
230,553.3803711,391.9520874,1,550.1912231,385.9041138,1,541.4747314,374.8963013,1,528.6584473,345.0838013,1,518.1981812,309.306427,1
231,553.6503906,392.3945618,1,550.5321655,386.1228333,1,541.708374,374.8019409,1,528.822998,345.2091675,1,518.5967407,309.343811,1
232,554.9772949,391.8383484,1,551.3335571,385.6143188,1,542.2456055,374.4224854,1,529.4990845,344.7124634,1,518.6436157,309.2328491,1
233,554.4812622,389.8699646,1,549.9841919,384.8430176,1,541.1775513,374.0884399,1,529.5886841,344.4046936,1,518.6524658,309.1902466,1
234,555.1581421,386.9543152,1,550.0302124,385.0524292,1,540.717041,376.522583,0.999999881,529.2368774,344.2173767,1,518.1960449,310.2139587,1
235,556.0144043,387.9720764,1,550.5913696,385.7150574,1,541.0088501,377.6638489,0.99999994,529.4387817,345.8965759,1,518.7433472,312.098877,1
236,555.2214355,387.4125671,1,549.9542236,385.7483826,1,540.1744995,377.4147644,1,528.1704712,347.157959,1,517.6464233,314.8287659,1
237,555.6630249,387.2212219,1,550.2407227,385.8618469,1,540.506958,378.1310425,1,527.135498,349.4491272,1,513.7767944,317.9524841,1
238,554.7885742,386.7937927,1,549.7108154,385.1560974,1,540.0476685,376.8670349,1,526.380249,350.3314209,1,511.6281738,319.4139404,1
239,553.8719482,385.0318298,1,548.90979,384.3112488,1,538.8849487,376.7363281,1,526.2279053,350.5921631,1,510.4631348,320.6693115,1
240,554.932312,384.4757996,1,549.9381714,384.3996887,1,539.2941895,377.2624817,1,525.7694092,350.7887878,1,509.4885254,321.5498657,1
241,555.2939453,384.127655,1,550.3308716,384.4708252,1,539.427063,377.568634,1,526.2935791,350.7892761,1,510.0695496,320.9623108,1
242,556.1691895,384.2029419,1,550.6394653,384.2367249,1,539.515686,378.224884,1,525.8886719,350.5763245,1,510.1374817,321.4924927,1
243,557.218811,385.2550659,1,550.9763794,384.329071,1,539.7745361,377.4702454,1,525.3394775,350.4886475,1,511.0329285,320.5967712,1
244,557.2127686,385.2651672,1,551.2012939,384.8095398,1,539.8963013,378.2510681,0.999999881,525.4855957,351.0809021,1,510.6458435,321.8874817,1
245,555.1149902,385.8648987,1,550.1905518,386.0016174,1,539.9530029,378.5290222,1,526.0214233,351.6707458,1,510.8216553,321.1002808,1
246,555.8866577,385.3568726,1,551.0231934,385.7115173,1,540.5119019,378.6065063,1,525.786377,351.6516113,1,510.2377319,321.6506958,1
247,555.9366455,385.1437683,1,550.6037598,385.2952881,1,539.9451294,378.5032959,1,525.593689,351.3351746,1,510.8092651,320.9953308,1
248,556.3446655,384.6732788,1,551.1917725,384.9776001,1,540.4644775,378.1987305,1,525.9544678,351.1261902,1,510.4911804,321.8320618,1
249,556.7108154,384.7840576,1,551.1849976,385.0299988,1,540.1004639,378.3347778,0.999999881,525.47052,350.8411865,1,510.4848633,321.2136841,1
250,556.664917,385.6335754,1,551.0731201,384.7116699,1,539.942627,377.0790405,1,525.1732788,351.0055847,1,510.6048279,321.0327759,1
251,556.6381836,386.2502136,1,551.2364502,384.3924866,1,540.0630493,376.0855408,1,524.9456787,350.914093,1,510.09729,321.8096313,1
252,556.2077026,388.0232849,1,551.5739136,383.7932434,1,540.3901367,374.5097046,1,524.8977661,350.8999634,1,509.1758728,321.1878967,1
253,556.3297119,388.7003784,1,551.7635498,384.868988,1,540.3525391,374.959137,1,525.0812378,351.1656799,1,508.9851379,321.17099,1
254,554.7608643,385.8003235,1,549.6014404,384.4518738,1,539.0944824,375.7253723,1,525.6733398,350.5834351,1,508.7208252,320.9364929,1
255,555.5134888,385.0008545,1,550.3675537,384.3277588,1,539.288208,376.0961609,1,525.5083618,350.4975281,1,508.6566772,320.9874878,1
256,555.3539429,384.9671631,1,550.4735107,384.3483887,1,539.4361572,376.1463013,1,524.8635864,351.0571899,1,508.0140076,321.4447632,1
257,553.4122925,385.0718994,1,549.3310547,384.5196838,1,539.4850464,375.8823547,1,525.8005981,351.68396,1,507.4746094,322.727417,1
258,553.8562012,385.7996216,1,550.1593018,384.9689026,1,540.0123901,376.6376343,1,525.9400635,352.64505,1,507.1950073,323.3505554,1
259,555.2449341,385.4924622,1,550.6665039,385.1498718,1,540.043457,377.086853,1,525.4747925,352.8808594,1,506.0897217,323.8572388,1
260,554.6549072,384.7243042,1,550.7800293,384.1520996,1,540.3621216,376.3756104,1,525.6789551,352.7204895,1,505.9701538,323.7663879,1
261,554.0061646,382.48703,1,550.4401855,382.0823975,1,540.1245117,375.3806152,1,525.8162842,351.9979248,1,506.0712891,323.3772583,1
262,555.2172241,381.5042419,1,551.0454102,380.2749939,1,540.2694092,374.0603027,1,524.9396973,351.212616,1,505.7615051,323.4754333,1
263,555.7305298,380.637207,1,551.5083008,379.5010376,1,540.6815796,373.584198,1,524.7045288,351.0569763,1,504.6852722,323.5711365,1
264,556.1497803,381.1981812,1,551.7044678,380.0418701,1,540.383667,373.7973328,1,524.7037354,351.1806946,1,504.6434326,323.3099365,1
265,555.9811401,381.2525635,1,551.2788696,380.1404114,1,540.0628052,373.7599792,1,524.4468994,351.0622253,1,504.3605652,323.1431274,1
266,556.0490723,381.504303,1,551.6837158,380.3031006,1,540.7490845,373.9369202,1,524.6258545,351.4049072,1,504.6182861,323.1641235,1
267,556.3114014,381.5391235,1,551.8915405,379.9781494,1,540.8619995,373.5086365,1,524.6888428,351.0470886,1,504.7608948,323.0056458,1
268,556.6924438,380.5845337,1,551.843689,379.2789612,1,540.4589844,373.2637024,1,524.2976685,350.7826233,1,504.6489868,323.1575928,1
269,556.4926758,380.9708862,1,551.7960205,379.4313965,1,540.6004639,373.2110596,1,524.3303833,350.9487305,1,504.6626587,323.0705566,1
270,554.4855957,380.3441772,1,550.1594849,379.6827087,1,539.3995361,373.5524597,1,523.8529663,350.7885742,1,503.6526794,323.2052002,1
271,555.2836914,380.3251953,1,550.5957642,379.6051636,1,539.6448975,373.9907837,1,523.4525146,351.4118652,1,503.8976135,323.2871704,1
272,555.5576172,380.134552,1,550.7491455,379.4035339,1,539.6560059,373.9064331,1,523.6083984,351.4165955,1,503.519989,323.1221008,1
273,555.5704956,379.949585,1,550.9136353,379.6407776,1,539.6400757,373.7666016,1,523.9216919,351.3914795,1,503.7216797,323.1642151,1
274,554.1409302,379.8179932,1,549.4758301,379.6283875,1,539.5944824,373.8539734,1,524.5357056,351.2527466,1,504.7432861,323.4352722,1
275,553.7843018,379.229248,1,549.8814697,379.3128662,1,539.8679199,373.3942566,1,525.0211792,350.6902161,1,505.913208,323.4659119,1
276,552.486084,379.7772827,1,549.3292847,379.6112366,1,540.125061,373.2921143,1,524.8793335,350.5867004,1,504.6920166,323.3111572,1
277,552.5800171,380.4039917,1,549.6004028,380.0924988,1,540.2008057,373.8438416,1,524.1697998,351.8932495,1,503.7344666,324.1773682,1
278,552.9221802,379.7590942,1,550.1690063,378.6331177,1,540.4751587,373.3474426,1,523.4559326,352.4002686,1,502.6654358,324.9569702,1
279,553.5947876,378.417511,1,550.0402222,377.778717,1,540.6150513,372.9276428,1,523.3201294,352.6047668,1,502.0253601,326.0202637,1
280,553.2661743,378.6274719,1,549.7041016,376.4207458,1,540.9140625,372.1367798,1,522.7119141,352.8798218,1,501.4441223,326.5885315,1
281,552.7526855,378.3276978,1,549.5215454,376.8081665,1,540.5325928,371.9842224,1,523.2300415,352.9428406,1,502.2905273,326.8183289,1
282,553.0912476,379.4825439,1,549.6523438,377.0238342,1,540.4265137,372.0013428,1,523.2712402,352.8840027,1,502.7737122,326.4060364,1
283,553.7057495,379.1247864,1,549.6884766,376.9719543,1,539.9595337,371.961731,1,523.0731201,352.6517029,1,503.2536011,325.9284363,1
284,553.8692017,379.5100708,1,549.8562622,377.2591248,1,540.1017456,372.1602478,1,523.0511475,352.5456848,1,503.6638184,325.5452881,1
285,554.0473633,378.4008789,1,549.9222412,376.807251,1,540.1036987,372.5608215,1,522.9521484,352.9219666,1,503.6755371,325.3135376,1
286,554.7233276,379.1427307,1,550.4666138,377.4797668,1,540.3533936,372.4995728,1,522.8918457,352.5279846,1,502.5769653,325.1364441,1
287,555.1074829,379.2595215,1,550.6633911,377.366272,1,540.001709,372.3121338,1,522.975708,352.2550049,1,502.3999329,325.3772583,1
288,556.0744019,380.7776489,1,551.0250854,378.1072693,1,540.052063,372.9549866,1,522.6603394,352.4411011,1,502.6426086,324.7126465,1
289,555.8041992,380.5046082,1,551.3305664,377.7046204,1,540.706604,372.1289368,1,522.8312378,352.6169434,1,501.5775452,325.7886047,1
290,555.3748169,380.2286377,1,551.1176147,377.2950134,1,540.6083984,371.6399231,1,522.5747681,352.3799133,1,501.1176147,325.8631897,1
291,554.7797852,378.2497864,1,550.4862671,377.1022339,1,540.7564087,372.2709656,1,523.2683105,352.5587158,1,501.7603455,325.8104858,1
292,555.6981812,379.4565125,1,551.125061,377.3807373,1,541.1763916,372.4892578,1,523.1270752,352.8028259,1,501.8526611,325.7299805,1
293,555.4082031,379.0139771,1,551.1964722,377.8096619,1,541.1151123,373.0545349,1,523.2352295,353.0115356,1,501.8607788,325.7476196,1
294,554.8394165,379.7500916,1,551.4874878,378.4779663,1,541.630249,373.6758118,1,523.6951904,353.2149048,1,502.1816711,325.3263855,1
295,553.7369995,379.1723938,1,550.3254395,379.358551,1,540.633667,373.9271851,1,524.1345825,352.9566345,1,502.262085,325.2817078,1
296,553.3864746,379.7429504,1,549.5639648,379.278595,1,540.2540283,374.0991516,1,524.262146,352.9084778,1,503.0019531,325.0987549,1
297,555.0679321,379.2588501,1,551.3834229,378.5534058,1,540.5943604,373.6374512,1,523.8104858,352.8625183,1,503.0700989,325.2175293,1
298,555.270874,379.1962585,1,551.4554443,378.0325928,1,540.927124,373.1986694,1,523.5614014,352.9454956,1,502.8831177,325.3238831,1
299,555.2484741,380.2744446,1,551.4372559,378.2066956,1,541.0493774,372.9161987,1,523.277771,352.7004395,1,502.6879578,325.3577881,1
300,555.4492798,381.0078125,1,551.8095093,378.2077332,1,541.4123535,372.3540344,1,523.1463013,352.6669006,1,502.1013489,325.7407532,1
301,555.440979,381.7192688,1,551.7052002,378.2614441,1,541.1113281,371.925293,1,523.2017822,352.5283813,1,502.0906677,325.8737793,1
302,555.4829102,382.4932861,1,551.6373901,377.8298035,1,541.0427856,370.9727783,1,523.5731812,352.184967,1,501.980957,325.8542175,1
303,555.1651611,382.6549988,1,551.5407715,378.1534729,1,541.2662354,371.0545654,1,523.6992188,352.3882446,1,502.0492554,325.8890076,1
304,555.3247681,383.7946777,1,551.4332275,378.2251282,1,541.1064453,370.1668701,1,523.7128296,352.3387756,1,501.8390503,325.9820251,1
305,555.1322632,384.5362244,1,551.3111572,378.4753723,1,541.137207,369.9868774,1,523.8291626,352.3978577,1,501.7617188,326.0351868,1
306,555.3525391,385.5942688,1,550.7493286,379.1721497,1,540.5977173,369.8912964,1,523.9135132,352.5110474,1,501.5955811,326.0352173,1
307,554.7845459,385.7038879,1,550.75354,379.5987549,1,540.4841309,370.6255493,1,523.3669434,352.6715393,1,501.6367188,325.984436,1
308,554.5901489,385.6004944,1,550.510498,380.0658569,1,540.2354126,371.1259155,1,523.3241577,352.725769,1,501.6949158,325.9417725,1
309,553.8011475,382.8973694,1,550.3327026,379.4552307,1,540.2580566,371.2688904,1,523.7564697,352.4855652,1,501.7034302,325.9993286,1
310,554.467041,381.8285522,1,550.8223267,378.8968506,1,540.5994263,371.4043274,1,523.7387695,352.520874,1,501.6341858,326.0234375,1
311,554.2028198,382.6182861,1,551.4909058,378.6023254,1,541.4196777,370.8317261,1,524.0852661,352.4411316,1,501.6007385,326.0952148,1
312,553.9453735,383.8120422,1,551.1646729,378.8572998,1,541.0579834,370.2176514,1,524.2364502,352.4284058,1,501.7519836,326.0206909,1
313,553.8325806,383.8293457,1,551.206543,379.0675049,1,541.2104492,370.234436,1,524.4318848,352.4869385,1,501.8389282,326.003418,1
314,554.5526733,385.0709534,1,550.9945679,378.783844,1,541.2407227,369.9693909,1,524.6477051,352.6253052,1,501.6594238,325.9214172,1
315,553.8817749,383.8484802,1,551.3446655,379.0188904,1,541.6715698,370.558136,1,524.4718018,352.4129944,1,501.7785034,325.8805542,1
316,554.013916,383.2149048,1,551.5606079,379.1424255,1,541.7941895,370.796875,1,524.5523682,352.4833679,1,501.7237244,325.8143921,1
317,554.7449951,381.6230774,1,551.5986328,378.3001709,1,542.2540894,370.5373535,1,524.6419067,352.3976135,1,501.677002,325.8453064,1
318,553.6037598,383.1728821,1,551.368103,378.1609497,1,542.0583496,369.6690979,1,524.7329102,352.2677002,1,501.6290283,326.131134,1
319,553.5479126,382.9750671,1,551.3547363,377.9120789,1,542.1478271,369.4313049,1,524.734314,352.0180969,1,501.6186829,326.073822,1
320,553.5809326,383.7224121,1,551.4609375,378.7378845,1,542.2136841,369.940033,1,524.8153687,352.2955322,1,501.6510315,326.0602112,1
321,553.7319946,383.0014343,1,551.5218506,378.3622437,1,542.0784912,369.9225769,1,524.510437,352.1401062,1,501.669281,326.1448059,1
322,553.8479004,382.5665894,1,551.7310791,378.2478027,1,542.4071655,370.1845398,1,524.7833862,352.3178711,1,501.6827393,325.9656677,1
323,554.9273071,380.3607483,1,551.6593018,377.5727844,1,542.4779663,370.5343933,1,524.6472168,352.2081299,1,501.6686096,325.9189758,1
324,554.2351685,382.0388184,1,551.7683716,377.3867188,1,542.4830933,369.614624,1,524.4019775,352.001709,1,501.6161804,326.0149536,1
325,554.0784302,383.9390869,1,551.5844727,378.4295654,1,542.3944092,369.7686768,1,524.6831665,351.8761597,1,501.582489,326.018158,1
326,554.1154785,384.0437622,1,551.6815796,378.7010803,1,542.4060059,369.9047241,1,524.8713989,351.9776611,1,501.840271,326.0187073,1
327,554.7476196,385.4346008,1,551.7706299,378.9744568,1,542.3609619,369.6925659,1,524.8330078,352.0234985,1,501.6710815,326.0286865,1
